sale_date,store_id,product_id,units_sold,revenue
2026-04-09,S019,P020,17,73.1
2026-04-09,S019,P006,9,25.86
2026-04-09,S019,P014,18,62.65
2026-04-09,S035,P009,6,11.54
2026-04-09,S035,P001,7,17.28
2026-04-09,S035,P004,2,4.97
2026-04-09,S035,P020,12,51.53
2026-04-09,S011,P023,9,21.06
2026-04-09,S011,P019,1,1.96
2026-04-09,S011,P007,15,28.17
2026-04-09,S037,P014,11,38.04
2026-04-09,S037,P024,12,58.94
2026-04-09,S037,P022,6,5.8
2026-04-09,S037,P012,10,23.03
2026-04-09,S034,P001,12,28.25
2026-04-09,S034,P022,6,5.48
2026-04-09,S034,P014,5,17.34
2026-04-09,S034,P011,7,10.43
2026-04-09,S034,P020,20,83.88
2026-04-09,S034,P009,12,22.76
2026-04-09,S031,P010,9,17.62
2026-04-09,S031,P015,3,5.53
2026-04-09,S031,P012,1,2.46
2026-04-09,S031,P014,17,58.37
2026-04-09,S036,P014,16,53.17
2026-04-09,S036,P003,8,18.85
2026-04-09,S036,P011,8,12.65
2026-04-09,S036,P010,7,13.43
2026-04-09,S036,P012,14,32.46
2026-04-09,S036,P020,8,34.55
2026-04-09,S007,P014,14,47.75
2026-04-09,S007,P019,20,37.18
2026-04-09,S007,P002,22,54.75
2026-04-09,S007,P011,10,14.67
2026-04-09,S007,P020,4,16.64
2026-04-09,S007,P009,10,18.57
2026-04-09,S040,P003,9,22.31
2026-04-09,S040,P024,17,80.03
2026-04-09,S040,P006,20,58.6
2026-04-09,S040,P007,10,19.81
2026-04-09,S040,P023,9,20.88
2026-04-09,S040,P001,18,44.75
2026-04-09,S010,P005,16,36.15
2026-04-09,S010,P001,20,49.63
2026-04-09,S010,P017,1,1.74
2026-04-09,S010,P016,10,18.73
2026-04-09,S005,P025,8,30.45
2026-04-09,S005,P021,10,46.42
2026-04-09,S005,P023,15,36.49
2026-04-09,S005,P012,2,4.71
2026-04-09,S005,P016,12,23.32
2026-04-09,S049,P007,7,13.72
2026-04-09,S049,P002,20,45.91
2026-04-09,S049,P005,8,16.92
2026-04-09,S049,P015,5,9.42
2026-04-09,S049,P008,15,29.2
2026-04-09,S049,P023,11,26.94
2026-04-10,S042,P008,1,1.98
2026-04-10,S042,P017,19,33.73
2026-04-10,S042,P013,14,36.65
2026-04-10,S042,P011,7,10.79
2026-04-10,S042,P023,5,11.62
2026-04-10,S042,P020,10,42.98
2026-04-10,S003,P001,12,28.88
2026-04-10,S003,P025,12,45.67
2026-04-10,S003,P022,2,1.83
2026-04-10,S003,P014,9,29.11
2026-04-10,S003,P006,2,5.96
2026-04-10,S003,P008,12,22.19
2026-04-10,S019,P003,12,28.98
2026-04-10,S019,P013,14,37.65
2026-04-10,S019,P005,2,4.46
2026-04-10,S019,P018,4,7.46
2026-04-10,S019,P008,13,25.47
2026-04-10,S019,P021,11,50.59
2026-04-10,S007,P016,12,22.79
2026-04-10,S007,P006,12,35.64
2026-04-10,S007,P017,10,17.18
2026-04-10,S007,P015,12,22.68
2026-04-10,S007,P003,9,21.23
2026-04-10,S007,P011,10,15.12
2026-04-10,S047,P015,16,31.56
2026-04-10,S047,P004,13,31.23
2026-04-10,S047,P010,16,31.05
2026-04-10,S027,P024,3,14.84
2026-04-10,S027,P022,19,18.06
2026-04-10,S027,P012,3,7.06
2026-04-10,S027,P005,4,8.95
2026-04-10,S031,P010,12,22.58
2026-04-10,S031,P012,3,6.9
2026-04-10,S031,P016,5,9.46
2026-04-10,S036,P015,5,9.2
2026-04-10,S036,P007,14,26.17
2026-04-10,S036,P001,4,9.75
2026-04-10,S036,P017,13,21.94
2026-04-10,S036,P024,7,34.93
2026-04-10,S035,P008,3,5.83
2026-04-10,S035,P010,2,3.93
2026-04-10,S035,P021,6,28.91
2026-04-10,S035,P001,3,7.04
2026-04-10,S035,P019,18,33.68
2026-04-10,S035,P009,7,13.55
2026-04-10,S005,P011,4,6.15
2026-04-10,S005,P010,4,7.52
2026-04-10,S005,P014,7,23.46
2026-04-10,S005,P001,12,27.97
2026-04-10,S024,P023,3,7.02
2026-04-10,S024,P006,4,11.11
2026-04-10,S024,P015,2,3.86
2026-04-10,S024,P014,8,27.91
2026-04-10,S024,P018,2,3.85
2026-04-10,S024,P022,11,10.16
2026-04-10,S038,P018,4,7.75
2026-04-10,S038,P021,13,60.5
2026-04-10,S038,P017,5,8.31
2026-04-10,S045,P017,6,10.22
2026-04-10,S045,P005,6,13.7
2026-04-10,S045,P003,10,24.66
2026-04-10,S048,P016,2,3.73
2026-04-10,S048,P002,4,9.87
2026-04-10,S048,P010,14,26.35
2026-04-10,S048,P003,1,2.43
2026-04-10,S048,P025,4,15.82
2026-04-10,S048,P022,7,6.82
2026-04-10,S026,P014,17,56.44
2026-04-10,S026,P001,3,7.17
2026-04-10,S026,P016,14,25.97
2026-04-10,S026,P003,12,27.67
2026-04-10,S026,P009,16,29.83
2026-04-11,S002,P025,1,3.86
2026-04-11,S002,P007,11,21.18
2026-04-11,S002,P002,16,38.58
2026-04-11,S002,P014,9,29.52
2026-04-11,S002,P013,14,37.48
2026-04-11,S002,P015,15,27.48
2026-04-11,S013,P019,13,24.96
2026-04-11,S013,P016,8,14.92
2026-04-11,S013,P003,12,29.4
2026-04-11,S043,P011,23,35.47
2026-04-11,S043,P018,7,13.19
2026-04-11,S043,P016,3,5.73
2026-04-11,S043,P010,7,13.81
2026-04-11,S043,P022,8,7.64
2026-04-11,S043,P024,17,80.46
2026-04-11,S032,P007,7,13.88
2026-04-11,S032,P020,3,13.38
2026-04-11,S032,P025,27,105.82
2026-04-11,S042,P014,17,58.75
2026-04-11,S042,P016,7,13.08
2026-04-11,S042,P018,1,1.94
2026-04-11,S042,P007,15,28.33
2026-04-11,S033,P014,9,29.48
2026-04-11,S033,P009,3,5.68
2026-04-11,S033,P017,6,10.18
2026-04-11,S033,P024,9,43.04
2026-04-11,S033,P016,2,3.78
2026-04-11,S005,P001,10,23.07
2026-04-11,S005,P017,16,26.61
2026-04-11,S005,P004,15,36.46
2026-04-11,S005,P024,3,14.42
2026-04-11,S005,P025,4,15.18
2026-04-11,S006,P007,5,9.29
2026-04-11,S006,P013,2,5.29
2026-04-11,S006,P003,11,25.97
2026-04-11,S046,P006,17,47.8
2026-04-11,S046,P024,11,50.89
2026-04-11,S046,P013,14,36.56
2026-04-11,S046,P017,13,21.99
2026-04-11,S046,P008,18,33.97
2026-04-11,S004,P014,5,16.63
2026-04-11,S004,P001,5,12.23
2026-04-11,S004,P024,14,66.37
2026-04-11,S004,P008,26,50.44
2026-04-11,S004,P023,6,14.61
2026-04-11,S004,P003,22,53.92
2026-04-11,S021,P017,18,31.27
2026-04-11,S021,P008,3,5.77
2026-04-11,S021,P018,8,15.56
2026-04-11,S021,P012,4,9.9
2026-04-11,S021,P002,11,25.45
2026-04-11,S021,P019,9,17.47
2026-04-11,S029,P025,12,44.77
2026-04-11,S029,P001,25,57.44
2026-04-11,S029,P008,15,28.62
2026-04-11,S029,P009,16,30.76
2026-04-11,S029,P017,5,8.36
2026-04-11,S050,P009,19,35.67
2026-04-11,S050,P010,6,11.7
2026-04-11,S050,P020,25,109.54
2026-04-11,S050,P024,19,88.21
2026-04-11,S050,P013,12,30.82
2026-04-11,S049,P004,5,11.9
2026-04-11,S049,P014,11,37.1
2026-04-11,S049,P024,15,70.77
2026-04-12,S015,P024,5,24.32
2026-04-12,S015,P017,2,3.42
2026-04-12,S015,P020,20,89.41
2026-04-12,S015,P016,8,15.44
2026-04-12,S015,P023,14,34.73
2026-04-12,S021,P002,14,32.32
2026-04-12,S021,P009,11,21.37
2026-04-12,S021,P025,9,34.04
2026-04-12,S021,P019,8,15.78
2026-04-12,S044,P021,23,113.48
2026-04-12,S044,P007,22,42.22
2026-04-12,S044,P016,7,12.97
2026-04-12,S044,P006,13,37.74
2026-04-12,S008,P004,6,14.78
2026-04-12,S008,P003,25,60.63
2026-04-12,S008,P011,26,38.95
2026-04-12,S008,P017,2,3.46
2026-04-12,S008,P018,8,14.8
2026-04-12,S008,P005,17,36.62
2026-04-12,S027,P023,8,19.25
2026-04-12,S027,P021,19,88.53
2026-04-12,S027,P003,16,38.21
2026-04-12,S027,P004,28,68.93
2026-04-12,S027,P019,19,35.34
2026-04-12,S027,P017,27,47.05
2026-04-12,S014,P018,1,1.92
2026-04-12,S014,P022,6,5.63
2026-04-12,S014,P024,7,32.4
2026-04-12,S014,P016,5,9.73
2026-04-12,S014,P015,2,3.71
2026-04-12,S036,P013,20,53.17
2026-04-12,S036,P016,1,1.9
2026-04-12,S036,P019,10,18.65
2026-04-12,S036,P002,15,35.59
2026-04-12,S050,P025,2,7.98
2026-04-12,S050,P022,14,13.59
2026-04-12,S050,P017,2,3.53
2026-04-12,S050,P005,21,44.48
2026-04-12,S050,P004,25,59.35
2026-04-12,S050,P001,21,52.04
2026-04-12,S011,P006,3,8.89
2026-04-12,S011,P002,18,43.04
2026-04-12,S011,P016,8,15.53
2026-04-12,S011,P025,24,92.24
2026-04-12,S028,P022,25,24.1
2026-04-12,S028,P006,14,39.83
2026-04-12,S028,P020,15,64.5
2026-04-12,S028,P014,17,55.01
2026-04-12,S028,P012,17,39.29
2026-04-12,S028,P002,12,28.87
2026-04-13,S003,P006,7,19.91
2026-04-13,S003,P013,9,25.02
2026-04-13,S003,P020,16,67.37
2026-04-13,S003,P008,2,3.89
2026-04-13,S003,P002,3,7.15
2026-04-13,S003,P007,11,20.21
2026-04-13,S013,P008,6,11.24
2026-04-13,S013,P011,16,24.15
2026-04-13,S013,P003,5,12.01
2026-04-13,S013,P014,19,64.05
2026-04-13,S013,P017,1,1.76
2026-04-13,S013,P024,7,34.72
2026-04-13,S020,P020,7,29.56
2026-04-13,S020,P007,6,11.32
2026-04-13,S020,P024,11,54.65
2026-04-13,S020,P005,15,31.99
2026-04-13,S020,P016,8,14.87
2026-04-13,S020,P014,13,42.49
2026-04-13,S022,P008,2,3.88
2026-04-13,S022,P023,8,18.66
2026-04-13,S022,P016,2,3.8
2026-04-13,S009,P007,14,26.26
2026-04-13,S009,P008,15,29.77
2026-04-13,S009,P025,5,19.13
2026-04-13,S009,P022,1,0.93
2026-04-13,S009,P004,5,12.25
2026-04-13,S010,P025,14,55.38
2026-04-13,S010,P022,12,11.73
2026-04-13,S010,P004,11,26.79
2026-04-13,S010,P016,4,7.63
2026-04-13,S010,P014,8,27.18
2026-04-13,S004,P010,8,15.91
2026-04-13,S004,P001,15,35.45
2026-04-13,S004,P011,6,9.51
2026-04-13,S004,P007,23,42.89
2026-04-13,S004,P005,2,4.38
2026-04-13,S004,P015,19,36.83
2026-04-13,S012,P022,9,8.31
2026-04-13,S012,P007,16,30.77
2026-04-13,S012,P003,19,46.54
2026-04-13,S012,P023,4,9.74
2026-04-14,S022,P021,12,56.52
2026-04-14,S022,P015,12,23.04
2026-04-14,S022,P008,14,25.83
2026-04-14,S022,P010,1,1.88
2026-04-14,S022,P016,8,15.24
2026-04-14,S022,P014,5,16.51
2026-04-14,S001,P008,12,23.12
2026-04-14,S001,P022,15,14.01
2026-04-14,S001,P015,8,15.09
2026-04-14,S001,P010,10,19.0
2026-04-14,S001,P007,10,19.06
2026-04-14,S001,P019,17,31.21
2026-04-14,S026,P024,6,29.81
2026-04-14,S026,P003,7,16.56
2026-04-14,S026,P001,6,14.21
2026-04-14,S026,P022,13,12.57
2026-04-14,S028,P006,17,49.06
2026-04-14,S028,P024,3,14.24
2026-04-14,S028,P007,5,9.18
2026-04-14,S028,P010,1,1.91
2026-04-14,S047,P024,13,64.48
2026-04-14,S047,P025,18,69.28
2026-04-14,S047,P001,8,19.15
2026-04-14,S047,P015,14,26.25
2026-04-14,S047,P007,22,43.06
2026-04-14,S047,P005,2,4.4
2026-04-14,S042,P010,3,5.66
2026-04-14,S042,P023,20,48.67
2026-04-14,S042,P022,14,13.39
2026-04-14,S042,P024,9,43.09
2026-04-14,S042,P012,8,19.87
2026-04-14,S042,P018,18,35.48
2026-04-14,S034,P005,11,23.87
2026-04-14,S034,P017,4,6.84
2026-04-14,S034,P019,12,22.82
2026-04-14,S034,P001,22,52.76
2026-04-14,S034,P022,11,10.26
2026-04-14,S048,P012,12,28.69
2026-04-14,S048,P002,11,25.91
2026-04-14,S048,P020,5,21.57
2026-04-14,S048,P013,12,32.95
2026-04-14,S048,P017,6,10.07
2026-04-14,S041,P012,9,20.82
2026-04-14,S041,P009,5,9.46
2026-04-14,S041,P017,9,14.9
2026-04-14,S041,P013,18,47.04
2026-04-14,S003,P014,11,35.5
2026-04-14,S003,P020,16,68.63
2026-04-14,S003,P010,15,29.64
2026-04-14,S003,P013,5,13.82
2026-04-14,S003,P001,11,25.59
2026-04-15,S003,P002,12,28.02
2026-04-15,S003,P010,7,13.76
2026-04-15,S003,P004,16,38.76
2026-04-15,S049,P004,10,22.91
2026-04-15,S049,P008,1,1.88
2026-04-15,S049,P017,13,22.37
2026-04-15,S016,P001,13,32.0
2026-04-15,S016,P003,6,13.86
2026-04-15,S016,P006,13,36.96
2026-04-15,S047,P020,4,17.1
2026-04-15,S047,P010,9,16.99
2026-04-15,S047,P019,5,9.69
2026-04-15,S037,P019,4,7.83
2026-04-15,S037,P014,12,38.56
2026-04-15,S037,P018,2,3.86
2026-04-15,S037,P015,6,11.18
2026-04-15,S044,P025,1,3.96
2026-04-15,S044,P018,5,9.22
2026-04-15,S044,P023,7,16.23
2026-04-15,S044,P012,6,14.17
2026-04-15,S026,P002,3,7.44
2026-04-15,S026,P019,7,13.57
2026-04-15,S026,P025,16,61.4
2026-04-15,S026,P009,12,23.34
2026-04-15,S021,P018,8,15.65
2026-04-15,S021,P001,6,14.52
2026-04-15,S021,P013,3,8.1
2026-04-15,S021,P004,16,38.02
2026-04-15,S021,P003,18,41.84
2026-04-15,S023,P018,4,7.9
2026-04-15,S023,P014,7,23.86
2026-04-15,S023,P002,11,26.55
2026-04-15,S036,P007,13,25.34
2026-04-15,S036,P002,17,42.04
2026-04-15,S036,P006,2,5.57
2026-04-15,S036,P011,5,7.83
2026-04-15,S027,P020,20,89.77
2026-04-15,S027,P014,6,20.74
2026-04-15,S027,P018,15,28.82
2026-04-15,S027,P022,17,15.55
2026-04-15,S027,P023,10,23.59
2026-04-15,S033,P003,3,7.35
2026-04-15,S033,P005,2,4.36
2026-04-15,S033,P025,11,43.68
2026-04-15,S005,P009,3,5.83
2026-04-15,S005,P024,21,98.56
2026-04-15,S005,P014,7,23.58
2026-04-16,S018,P009,9,17.39
2026-04-16,S018,P011,13,19.08
2026-04-16,S018,P013,7,19.5
2026-04-16,S018,P014,3,10.19
2026-04-16,S018,P020,1,4.26
2026-04-16,S018,P018,19,35.33
2026-04-16,S037,P022,10,9.7
2026-04-16,S037,P025,4,15.71
2026-04-16,S037,P021,5,23.73
2026-04-16,S037,P018,10,19.14
2026-04-16,S023,P004,12,27.52
2026-04-16,S023,P016,10,19.59
2026-04-16,S023,P010,10,19.52
2026-04-16,S023,P022,10,9.68
2026-04-16,S023,P013,13,35.6
2026-04-16,S023,P017,11,18.32
2026-04-16,S002,P018,2,3.78
2026-04-16,S002,P020,8,35.19
2026-04-16,S002,P021,7,32.31
2026-04-16,S002,P022,15,14.25
2026-04-16,S002,P014,4,13.64
2026-04-16,S002,P016,5,9.37
2026-04-16,S026,P011,2,3.01
2026-04-16,S026,P005,21,45.43
2026-04-16,S026,P024,17,81.12
2026-04-16,S026,P013,4,11.03
2026-04-16,S001,P025,8,31.33
2026-04-16,S001,P005,9,19.81
2026-04-16,S001,P001,16,36.71
2026-04-16,S001,P021,7,32.55
2026-04-16,S001,P012,4,9.74
2026-04-16,S038,P001,7,16.84
2026-04-16,S038,P020,12,50.54
2026-04-16,S038,P003,5,11.73
2026-04-16,S022,P009,17,31.84
2026-04-16,S022,P001,8,19.34
2026-04-16,S022,P018,17,32.6
2026-04-16,S033,P002,14,32.33
2026-04-16,S033,P025,18,69.33
2026-04-16,S033,P005,13,27.65
2026-04-16,S033,P004,2,4.9
2026-04-16,S033,P014,11,36.27
2026-04-16,S003,P012,11,26.24
2026-04-16,S003,P015,12,23.63
2026-04-16,S003,P017,5,8.78
2026-04-16,S003,P020,11,49.19
2026-04-16,S003,P014,4,13.69
2026-04-16,S003,P007,20,37.09
2026-04-16,S027,P010,9,16.64
2026-04-16,S027,P024,20,97.24
2026-04-16,S027,P006,7,19.81
2026-04-16,S027,P005,7,15.22
2026-04-16,S027,P021,14,69.65
2026-04-16,S009,P001,16,39.57
2026-04-16,S009,P009,3,5.75
2026-04-16,S009,P015,14,27.21
2026-04-16,S009,P013,17,46.38
2026-04-17,S004,P020,5,20.83
2026-04-17,S004,P007,2,3.76
2026-04-17,S004,P004,3,7.44
2026-04-17,S004,P012,6,14.72
2026-04-17,S004,P025,2,7.39
2026-04-17,S041,P012,10,23.83
2026-04-17,S041,P005,12,25.75
2026-04-17,S041,P019,12,22.2
2026-04-17,S041,P020,10,44.25
2026-04-17,S041,P013,11,30.53
2026-04-17,S031,P020,2,8.29
2026-04-17,S031,P014,9,29.66
2026-04-17,S031,P015,9,17.34
2026-04-17,S031,P001,14,33.58
2026-04-17,S021,P018,18,33.22
2026-04-17,S021,P023,17,39.13
2026-04-17,S021,P014,4,13.48
2026-04-17,S021,P021,5,23.46
2026-04-17,S021,P003,15,37.11
2026-04-17,S014,P016,6,11.14
2026-04-17,S014,P010,5,9.63
2026-04-17,S014,P019,10,19.79
2026-04-17,S014,P002,11,26.19
2026-04-17,S005,P010,9,17.27
2026-04-17,S005,P024,10,48.79
2026-04-17,S005,P017,14,23.98
2026-04-17,S044,P013,9,24.45
2026-04-17,S044,P014,14,47.75
2026-04-17,S044,P025,8,30.77
2026-04-17,S044,P012,4,9.93
2026-04-17,S046,P004,18,43.16
2026-04-17,S046,P019,17,31.83
2026-04-17,S046,P007,12,22.47
2026-04-17,S046,P017,8,13.4
2026-04-17,S025,P010,14,27.86
2026-04-17,S025,P024,15,72.83
2026-04-17,S025,P025,3,11.4
2026-04-17,S036,P002,5,12.1
2026-04-17,S036,P009,8,15.08
2026-04-17,S036,P018,10,19.9
2026-04-17,S036,P012,3,7.18
2026-04-17,S036,P008,14,27.41
2026-04-17,S036,P004,9,22.35
2026-04-18,S008,P018,13,24.9
2026-04-18,S008,P023,5,12.18
2026-04-18,S008,P024,20,97.71
2026-04-18,S008,P008,16,29.95
2026-04-18,S008,P013,5,13.39
2026-04-18,S002,P004,12,28.43
2026-04-18,S002,P007,17,32.21
2026-04-18,S002,P025,18,68.81
2026-04-18,S002,P014,16,52.98
2026-04-18,S025,P003,5,11.67
2026-04-18,S025,P007,3,5.8
2026-04-18,S025,P010,11,21.52
2026-04-18,S025,P025,6,23.19
2026-04-18,S025,P016,2,3.82
2026-04-18,S025,P009,13,25.59
2026-04-18,S016,P004,5,11.98
2026-04-18,S016,P003,2,4.65
2026-04-18,S016,P008,9,16.84
2026-04-18,S030,P025,1,3.95
2026-04-18,S030,P003,28,64.68
2026-04-18,S030,P009,20,39.51
2026-04-18,S030,P019,14,27.2
2026-04-18,S036,P010,4,7.9
2026-04-18,S036,P021,11,54.55
2026-04-18,S036,P022,17,16.75
2026-04-18,S044,P015,3,5.68
2026-04-18,S044,P022,4,3.88
2026-04-18,S044,P008,16,30.07
2026-04-18,S044,P013,6,16.08
2026-04-18,S044,P025,18,68.6
2026-04-18,S044,P006,10,29.69
2026-04-18,S006,P004,7,17.26
2026-04-18,S006,P022,14,12.88
2026-04-18,S006,P021,13,62.89
2026-04-18,S006,P012,22,51.3
2026-04-18,S006,P024,9,44.37
2026-04-18,S006,P015,2,3.85
2026-04-18,S031,P014,21,67.63
2026-04-18,S031,P017,20,34.67
2026-04-18,S031,P018,12,22.93
2026-04-18,S031,P023,25,61.34
2026-04-18,S031,P021,16,79.51
2026-04-18,S049,P014,8,26.02
2026-04-18,S049,P009,21,40.65
2026-04-18,S049,P016,17,33.31
2026-04-18,S049,P002,14,33.52
2026-04-19,S025,P021,2,9.37
2026-04-19,S025,P002,17,41.14
2026-04-19,S025,P023,13,31.72
2026-04-19,S025,P005,15,32.23
2026-04-19,S025,P009,11,20.19
2026-04-19,S040,P012,2,4.79
2026-04-19,S040,P009,11,20.79
2026-04-19,S040,P018,18,33.49
2026-04-19,S040,P002,5,12.05
2026-04-19,S040,P016,17,32.54
2026-04-19,S040,P017,14,23.11
2026-04-19,S017,P015,4,7.78
2026-04-19,S017,P007,14,27.44
2026-04-19,S017,P002,15,35.3
2026-04-19,S017,P009,4,7.88
2026-04-19,S038,P012,15,37.02
2026-04-19,S038,P017,17,29.57
2026-04-19,S038,P008,13,25.87
2026-04-19,S038,P018,21,40.94
2026-04-19,S038,P015,9,17.71
2026-04-19,S038,P019,9,16.76
2026-04-19,S041,P009,16,29.47
2026-04-19,S041,P004,3,7.25
2026-04-19,S041,P011,13,20.35
2026-04-19,S041,P020,6,26.07
2026-04-19,S041,P005,5,11.43
2026-04-19,S041,P002,13,30.98
2026-04-19,S048,P007,4,7.46
2026-04-19,S048,P017,14,24.37
2026-04-19,S048,P025,14,53.51
2026-04-19,S048,P008,12,22.01
2026-04-19,S048,P001,17,41.55
2026-04-19,S048,P014,8,26.1
2026-04-19,S029,P001,21,48.36
2026-04-19,S029,P024,5,24.78
2026-04-19,S029,P013,7,18.9
2026-04-19,S029,P017,13,22.15
2026-04-19,S029,P016,7,13.45
2026-04-19,S029,P011,6,9.13
2026-04-19,S006,P020,6,26.87
2026-04-19,S006,P021,11,54.61
2026-04-19,S006,P019,14,27.67
2026-04-19,S006,P017,26,42.86
2026-04-19,S006,P010,5,9.65
2026-04-19,S023,P021,3,14.93
2026-04-19,S023,P012,18,43.16
2026-04-19,S023,P004,13,31.67
2026-04-19,S023,P001,28,68.64
2026-04-19,S023,P014,9,31.01
2026-04-19,S023,P009,15,28.5
2026-04-19,S042,P022,7,6.66
2026-04-19,S042,P010,2,3.94
2026-04-19,S042,P023,19,46.04
2026-04-19,S042,P001,20,46.84
2026-04-19,S042,P009,4,7.8
2026-04-19,S016,P024,19,91.68
2026-04-19,S016,P020,2,8.4
2026-04-19,S016,P017,3,5.32
2026-04-19,S016,P009,13,25.28
2026-04-19,S016,P002,11,26.56
2026-04-19,S018,P004,7,17.31
2026-04-19,S018,P024,4,19.33
2026-04-19,S018,P012,16,37.35
2026-04-19,S044,P008,3,5.51
2026-04-19,S044,P012,7,16.42
2026-04-19,S044,P013,4,10.88
2026-04-19,S044,P009,12,22.02
2026-04-19,S045,P021,5,24.79
2026-04-19,S045,P020,1,4.18
2026-04-19,S045,P012,5,11.98
2026-04-19,S045,P007,4,7.76
2026-04-20,S034,P007,19,36.56
2026-04-20,S034,P017,22,36.7
2026-04-20,S034,P012,12,28.27
2026-04-20,S034,P015,21,39.7
2026-04-20,S034,P016,4,7.63
2026-04-20,S034,P020,9,39.99
2026-04-20,S009,P009,9,17.0
2026-04-20,S009,P005,17,38.23
2026-04-20,S009,P019,19,35.02
2026-04-20,S009,P012,12,28.07
2026-04-20,S009,P004,13,30.88
2026-04-20,S009,P017,14,23.58
2026-04-20,S004,P013,18,48.55
2026-04-20,S004,P004,6,14.76
2026-04-20,S004,P022,2,1.84
2026-04-20,S004,P011,8,12.43
2026-04-20,S004,P001,2,4.71
2026-04-20,S004,P010,20,37.93
2026-04-20,S020,P012,15,35.88
2026-04-20,S020,P020,4,17.25
2026-04-20,S020,P023,6,14.28
2026-04-20,S020,P025,10,39.16
2026-04-20,S020,P007,17,33.65
2026-04-20,S050,P012,3,7.18
2026-04-20,S050,P019,7,13.64
2026-04-20,S050,P006,8,22.91
2026-04-20,S050,P010,2,3.68
2026-04-20,S050,P023,13,32.09
2026-04-20,S008,P018,14,26.22
2026-04-20,S008,P010,4,7.41
2026-04-20,S008,P019,14,27.1
2026-04-20,S008,P023,13,30.63
2026-04-20,S008,P024,8,36.82
2026-04-20,S003,P025,1,3.71
2026-04-20,S003,P015,7,13.91
2026-04-20,S003,P014,13,43.49
2026-04-20,S003,P009,10,18.41
2026-04-20,S037,P012,7,17.3
2026-04-20,S037,P004,2,4.69
2026-04-20,S037,P023,11,25.73
2026-04-20,S037,P021,10,48.39
2026-04-20,S037,P007,14,26.44
2026-04-20,S016,P006,15,44.59
2026-04-20,S016,P004,19,46.78
2026-04-20,S016,P014,14,45.16
2026-04-20,S016,P018,15,28.18
2026-04-20,S016,P007,2,3.79
2026-04-20,S016,P021,2,9.25
2026-04-20,S048,P012,17,41.54
2026-04-20,S048,P011,4,6.15
2026-04-20,S048,P022,7,6.68
2026-04-20,S023,P025,10,38.84
2026-04-20,S023,P020,10,43.38
2026-04-20,S023,P022,23,21.94
2026-04-20,S047,P003,15,36.01
2026-04-20,S047,P002,3,7.09
2026-04-20,S047,P012,6,13.94
2026-04-20,S046,P002,10,24.78
2026-04-20,S046,P020,12,52.1
2026-04-20,S046,P023,8,19.39
2026-04-20,S046,P007,9,17.39
2026-04-20,S046,P022,14,13.48
2026-04-20,S019,P018,15,29.74
2026-04-20,S019,P020,16,70.42
2026-04-20,S019,P007,17,32.29
2026-04-21,S048,P024,10,46.5
2026-04-21,S048,P025,13,51.24
2026-04-21,S048,P013,9,24.22
2026-04-21,S048,P014,8,27.02
2026-04-21,S018,P014,13,44.26
2026-04-21,S018,P008,16,31.47
2026-04-21,S018,P015,10,18.58
2026-04-21,S018,P020,14,61.17
2026-04-21,S018,P021,13,61.02
2026-04-21,S018,P011,10,15.35
2026-04-21,S009,P008,12,22.34
2026-04-21,S009,P003,7,16.25
2026-04-21,S009,P011,16,24.59
2026-04-21,S009,P014,2,6.95
2026-04-21,S009,P013,12,33.36
2026-04-21,S001,P013,8,21.56
2026-04-21,S001,P014,5,17.13
2026-04-21,S001,P022,5,4.78
2026-04-21,S001,P017,4,6.62
2026-04-21,S001,P003,13,31.04
2026-04-21,S001,P004,7,16.57
2026-04-21,S035,P007,21,40.81
2026-04-21,S035,P017,23,39.51
2026-04-21,S035,P014,6,19.71
2026-04-21,S015,P011,17,26.28
2026-04-21,S015,P019,15,28.56
2026-04-21,S015,P013,14,35.94
2026-04-21,S015,P022,11,10.76
2026-04-21,S015,P025,7,27.12
2026-04-21,S020,P021,8,38.05
2026-04-21,S020,P014,7,22.55
2026-04-21,S020,P009,11,21.82
2026-04-21,S020,P025,10,37.51
2026-04-21,S020,P023,8,18.42
2026-04-21,S020,P020,4,17.51
2026-04-21,S033,P015,2,3.69
2026-04-21,S033,P009,4,7.66
2026-04-21,S033,P025,2,7.6
2026-04-21,S033,P004,4,9.42
2026-04-21,S033,P012,8,18.47
2026-04-21,S033,P005,12,27.29
2026-04-21,S006,P023,14,34.85
2026-04-21,S006,P019,8,15.5
2026-04-21,S006,P017,3,5.0
2026-04-21,S006,P016,8,14.65
2026-04-21,S012,P024,4,19.15
2026-04-21,S012,P017,2,3.33
2026-04-21,S012,P020,4,17.03
2026-04-21,S019,P019,1,1.85
2026-04-21,S019,P025,2,7.57
2026-04-21,S019,P014,11,35.67
2026-04-21,S019,P012,9,22.24
2026-04-21,S019,P020,21,87.08
2026-04-22,S041,P003,14,33.34
2026-04-22,S041,P001,14,32.63
2026-04-22,S041,P020,12,53.87
2026-04-22,S041,P005,11,23.49
2026-04-22,S041,P022,9,8.63
2026-04-22,S041,P004,13,31.85
2026-04-22,S031,P014,5,16.61
2026-04-22,S031,P012,19,44.81
2026-04-22,S031,P013,1,2.6
2026-04-22,S031,P002,14,33.01
2026-04-22,S049,P015,19,35.22
2026-04-22,S049,P005,9,18.97
2026-04-22,S049,P002,16,39.35
2026-04-22,S049,P022,15,13.71
2026-04-22,S049,P008,1,1.98
2026-04-22,S049,P013,5,12.93
2026-04-22,S047,P013,9,25.05
